t_caida	y_caida	t_ascenso	y_ascenso	r
7.00000	0.00019134890	13.49167	-0.00046476350	0.00002655091
7.01667	0.00019051820	13.50833	-0.00046033630	
7.03333	0.00018973050	13.52500	-0.00045659560	
7.05000	0.00018543320	13.54167	-0.00046115150	
7.06500	0.00018765820	13.55667	-0.00045055380	
7.08167	0.00018748810	13.57333	-0.00045080690	
7.09833	0.00018282450	13.59000	-0.00045516160	
7.11500	0.00018315010	13.60667	-0.00044347320	
7.13167	0.00018241420	13.62333	-0.00044610850	
7.14833	0.00017712630	13.64000	-0.00044235250	
7.16333	0.00017676660	13.65500	-0.00043594970	
7.18000	0.00017540490	13.67167	-0.00043418290	
7.19667	0.00017458570	13.68833	-0.00043227570	
7.21333	0.00017451040	13.70500	-0.00043021910	
7.23000	0.00017151770	13.72167	-0.00042781290	
7.24667	0.00017076700	13.73833	-0.00042403340	
7.26167	0.00016728910	13.75333	-0.00042150840	
7.27833	0.00016493190	13.77000	-0.00041878680	
7.29500	0.00016244000	14.06500	-0.00036878620	
7.31167	0.00016113690	14.08167	-0.00036597980	
7.32833	0.00015970350	14.09833	-0.00036440850	
7.34500	0.00015949380	14.11500	-0.00036180750	
7.36000	0.00015476450	14.13167	-0.00035970670	
7.37667	0.00015148170	14.14833	-0.00035588910	
7.39333	0.00014957190	14.16333	-0.00035223950	
7.41000	0.00014915770	14.18000	-0.00034895740	
7.42667	0.00014802730	14.19667	-0.00034538780	
7.44333	0.00014384320	14.21333	-0.00034336180	
7.45833	0.00014097510	14.23000	-0.00033808070	
7.47500	0.00014088800	14.24667	-0.00033458170	
7.49167	0.00013933180	14.26167	-0.00033152390	
7.50833	0.00013839250	14.27833	-0.00032928310	
7.52500	0.00013705670	14.29500	-0.00032646010	
7.54167	0.00013512820	14.31167	-0.00032281520	
7.55667	0.00013298210	14.32833	-0.00032116350	
7.57333	0.00013191710	14.34500	-0.00031740520	
7.59000	0.00012957840	14.36000	-0.00031347430	
7.62333	0.00012750280	14.37667	-0.00031165030	
7.64000	0.00012575410	14.39333	-0.00030894540	
7.65500	0.00012150690	14.41000	-0.00030545420	
7.67167	0.00012075680	14.42667	-0.00030350580	
7.68833	0.00011839440	14.44333	-0.00029960390	
7.72167	0.00011690360	14.45833	-0.00029670560	
7.73833	0.00011506400	14.47500	-0.00029394440	
7.75333	0.00011231190	14.49167	-0.00029090910	
7.77000	0.00011096600	14.50833	-0.00028846110	
7.78667	0.00010934730	14.52500	-0.00028612110	
7.80333	0.00010766340	14.54167	-0.00027922880	
7.82000	0.00010748060	14.55667	-0.00027356590	
7.83667	0.00010494870	14.57333	-0.00027210560	
7.85167	0.00010503820	14.68833	-0.00024984430	
7.86833	0.00010270700	15.37667	-0.00012735740	
7.88500	0.00010057910	15.39333	-0.00012346370	
7.90167	0.00009944425	15.41000	-0.00012102010	
7.91833	0.00009713814	15.42667	-0.00011938810	
7.93500	0.00009560799	15.44333	-0.00011607470	
7.95000	0.00009396271	15.45833	-0.00011372310	
7.96667	0.00008852990	15.47500	-0.00010948960	
7.98333	0.00008771753	15.49167	-0.00010443250	
8.00000	0.00008548005	15.50833	-0.00010093890	
8.01667	0.00008346378	15.52500	-0.00009961274	
8.03333	0.00008240304	15.54167	-0.00009687128	
8.05000	0.00008086835	15.55667	-0.00009252074	
8.06500	0.00007940613	15.57333	-0.00008882715	
8.08167	0.00007772721	15.59000	-0.00008644350	
8.09833	0.00007647978	15.60667	-0.00008509933	
8.11500	0.00007405471	15.62333	-0.00008307188	
8.13167	0.00007268512	15.64000	-0.00007927860	
8.14833	0.00007059756	15.65500	-0.00007741491	
8.16333	0.00007024694	15.67167	-0.00007522706	
8.18000	0.00006809995	15.68833	-0.00007285260	
8.19667	0.00006592169	15.70500	-0.00007088710	
8.21333	0.00006564034	15.72167	-0.00006793864	
8.23000	0.00006133571	15.73833	-0.00006491831	
8.24667	0.00005982295	15.75333	-0.00006113880	
8.26167	0.00005707094	15.77000	-0.00005581769	
8.27833	0.00005773693	15.78667	-0.00005500386	
8.29500	0.00005412702	15.82000	-0.00005256023	
8.31167	0.00005395079	15.83667	-0.00004928567	
8.32833	0.00005179228	15.85167	-0.00004836185	
8.34500	0.00005056347	15.86833	-0.00004706878	
8.36000	0.00004978924	15.88500	-0.00004158675	
8.37667	0.00004991797	15.90167	-0.00003905925	
8.39333	0.00004913531	15.91833	-0.00003610193	
8.41000	0.00004776133	15.93500	-0.00003388361	
8.42667	0.00004732331	15.95000	-0.00003156284	
8.44333	0.00004605126	15.96667	-0.00003152811	
8.45833	0.00004292596	15.98333	-0.00003077556	
8.47500	0.00004141342	16.00000	-0.00002819153	
8.49167	0.00003885158	16.01667	-0.00002615843	
8.50833	0.00003724710	16.03333	-0.00002273505	
8.52500	0.00003708962	16.05000	-0.00001650670	
8.54167	0.00003624287	16.06500	-0.00001252577	
8.55667	0.00003481062	16.08167	-0.00000830400	
9.01667	-0.00001663651	16.32833	0.00004040785	
9.03333	-0.00001845794	16.34500	0.00004343691	
9.05000	-0.00002036058	16.36000	0.00004558400	
