t_caida	y_caida	t_ascenso	y_ascenso	r
5.23333	0.00072921530	4.16667	-0.00032156890	0.00005789325
5.26667	0.00071814970	4.20000	-0.00027986370	
5.30000	0.00070173150	4.23333	-0.00025131690	
5.33333	0.00068426700	4.33333	-0.00014658540	
5.36667	0.00067239240	4.36667	-0.00011366170	
5.40000	0.00066029750	4.40000	-0.00007577171	
5.43333	0.00064556660	4.43333	-0.00004207180	
5.63333	0.00055438040	4.53333	0.00006044395	
5.66667	0.00053995590	4.56667	0.00009550679	
5.70000	0.00052567890	4.60000	0.00012905820	
5.73333	0.00051341290	4.63333	0.00016323810	
5.76667	0.00049972340	4.73333	0.00026519460	
5.80000	0.00048247000	4.76667	0.00029851530	
5.83333	0.00047001210	4.80000	0.00033006200	
5.86667	0.00045368270	4.83333	0.00036391350	
5.90000	0.00043944800	4.93333	0.00046560340	
6.06667	0.00036789230	4.96667	0.00049677010	
6.10000	0.00035315960	5.00000	0.00053469330	
6.13333	0.00033636460	5.03333	0.00056977680	
6.16667	0.00032184660	5.10000	0.00064260710	
6.20000	0.00030765830	5.13333	0.00068012480	
6.23333	0.00029589610	5.16667	0.00071393820	
6.26667	0.00028075640	5.20000	0.00074105200	
6.30000	0.00026844580			
6.33333	0.00025813910			
6.36667	0.00024163080			
6.53333	0.00016920060			
6.56667	0.00015711860			
6.60000	0.00014429470			
6.63333	0.00013036840			
6.66667	0.00011834290			
6.70000	0.00010594040			
6.73333	0.00009173027			
6.76667	0.00007898240			
6.80000	0.00006358446			
6.83333	0.00005145037			
6.86667	0.00003852364			
7.03333	-0.00003248985			
7.06667	-0.00004681172			
7.10000	-0.00006135917			
7.13333	-0.00007438289			
7.16667	-0.00008876935			
7.20000	-0.00010094850			
7.23333	-0.00011206560			
7.26667	-0.00012620510			
7.30000	-0.00013861550			
7.33333	-0.00015222690			
7.36667	-0.00016478010			
7.60000	-0.00025010310			
7.63333	-0.00025938150			
7.66667	-0.00027057300			
7.70000	-0.00028561920			
7.73333	-0.00029602120			
7.76667	-0.00030847410			
7.80000	-0.00032258650			
7.83333	-0.00033428220			
7.86667	-0.00034679590			
7.90000	-0.00035701880			
7.93333	-0.00037310320			
7.96667	-0.00038081460			
