t_caida	y_caida	t_ascenso	y_ascenso	r
4.03333	-0.00022910300	6.96667	-0.00070567550	0.00004729398
4.06667	-0.00023550020	7.00000	-0.00068665260	
4.10000	-0.00023862910	7.03333	-0.00067479330	
4.13333	-0.00024428400	7.06667	-0.00065145840	
4.16667	-0.00024748940	7.20000	-0.00056630350	
4.20000	-0.00025521930	7.23333	-0.00054502240	
4.23333	-0.00026053890	7.26667	-0.00052013860	
4.26667	-0.00026718930	7.30000	-0.00049554200	
4.30000	-0.00027309130	7.33333	-0.00047410280	
4.33333	-0.00027915580	7.36667	-0.00045205470	
4.36667	-0.00028474940	7.40000	-0.00043153590	
4.40000	-0.00028886090	7.53333	-0.00034580490	
4.43333	-0.00029373350	7.56667	-0.00032440800	
4.46667	-0.00029837530	7.60000	-0.00030095210	
4.50000	-0.00030440760	7.63333	-0.00027977040	
4.53333	-0.00031201410	7.66667	-0.00026050240	
4.56667	-0.00031609310	7.70000	-0.00024248550	
4.60000	-0.00031931120	7.83333	-0.00014786410	
4.63333	-0.00032364790	7.86667	-0.00012796420	
4.66667	-0.00033094740	7.90000	-0.00010521200	
4.70000	-0.00033810490	7.93333	-0.00008199978	
4.73333	-0.00034389530	7.96667	-0.00006310753	
4.76667	-0.00035002130	8.00000	-0.00003977363	
4.80000	-0.00035317690	8.13333	0.00005449210	
4.83333	-0.00035625030	8.16667	0.00007337864	
4.86667	-0.00035929290	8.20000	0.00009428652	
5.20000	-0.00042293840	8.23333	0.00011507920	
5.23333	-0.00042738960	8.26667	0.00013681300	
5.26667	-0.00043367760	8.30000	0.00015944170	
5.30000	-0.00043983040	8.33333	0.00017725010	
5.33333	-0.00044498010	8.46667	0.00026722660	
5.36667	-0.00045073080	8.50000	0.00028860180	
5.40000	-0.00045726930	8.53333	0.00031331140	
5.53333	-0.00048460960	8.56667	0.00033686810	
5.56667	-0.00049017980	8.60000	0.00035914460	
5.60000	-0.00049710700	8.63333	0.00037541920	
5.63333	-0.00050180990			
5.66667	-0.00050860750			
5.70000	-0.00051633650			
5.73333	-0.00052156620			
5.76667	-0.00052408380			
5.80000	-0.00053186630			
5.83333	-0.00053594120			
5.86667	-0.00054255450			
5.90000	-0.00054820050			
5.93333	-0.00055218740			
5.96667	-0.00055940360			
6.00000	-0.00056557300			
6.03333	-0.00056734740			
6.06667	-0.00057399730			
6.40000	-0.00063681510			
6.43333	-0.00064026190			
6.46667	-0.00064255720			
6.50000	-0.00064871250			
6.53333	-0.00065144650			
6.56667	-0.00065615560			
6.60000	-0.00066144660			
6.63333	-0.00066722030			
6.66667	-0.00067170860			
6.70000	-0.00067596830			
6.73333	-0.00068340380			
6.76667	-0.00068540080			
6.80000	-0.00068801360			
6.83333	-0.00069256600			
6.86667	-0.00069795510			
6.90000	-0.00069818940			
6.93333	-0.00070298560			
6.96667	-0.00070567550			
