t_caida	y_caida	t_ascenso	y_ascenso	r
5.53333	0.00158835500	3.50000	0.00028924450	0.00004110384
5.56667	0.00158246100	3.53333	0.00030083560	
5.60000	0.00157979000	3.56667	0.00032021440	
5.63333	0.00157752800	3.60000	0.00033553730	
5.66667	0.00157865700	3.63333	0.00035823420	
5.70000	0.00157303200	3.80000	0.00046227220	
5.73333	0.00156660600	3.83333	0.00048719390	
5.76667	0.00156527600	3.86667	0.00050874140	
5.80000	0.00156244400	3.90000	0.00052925340	
5.83333	0.00155790500	3.93333	0.00054996340	
5.86667	0.00155201600	3.96667	0.00056947480	
5.90000	0.00154864200	4.10000	0.00065983140	
5.93333	0.00154759300	4.13333	0.00068269570	
5.96667	0.00154305700	4.16667	0.00070398960	
6.00000	0.00154200800	4.20000	0.00072572260	
6.03333	0.00153756900	4.23333	0.00074790270	
6.06667	0.00153140000	4.40000	0.00085883520	
6.10000	0.00152780200	4.43333	0.00088171630	
6.13333	0.00152491800	4.46667	0.00090165240	
6.16667	0.00152354600	4.50000	0.00092476370	
6.20000	0.00151967100	4.56667	0.00097251360	
6.23333	0.00151741800	4.60000	0.00098732830	
6.26667	0.00151514500	4.66667	0.00104029300	
6.30000	0.00151210400	4.70000	0.00106022000	
6.33333	0.00150673000	4.73333	0.00108496900	
6.36667	0.00150488700	4.76667	0.00110307600	
6.40000	0.00150181400	4.80000	0.00112765100	
6.43333	0.00149819300	4.83333	0.00115416300	
6.46667	0.00149551300	4.86667	0.00117726600	
6.50000	0.00149009700	4.90000	0.00119554700	
6.53333	0.00148610200	4.96667	0.00124186900	
6.56667	0.00148127800	5.00000	0.00125838800	
6.60000	0.00147760800	5.03333	0.00128819200	
6.63333	0.00147333300	5.06667	0.00131441300	
6.66667	0.00147042300	5.10000	0.00132764000	
6.70000	0.00146790000	5.13333	0.00135415100	
6.73333	0.00146222000	5.16667	0.00137719600	
6.76667	0.00146179800	5.20000	0.00139882700	
6.80000	0.00145929800	5.30000	0.00147313300	
6.83333	0.00145700700	5.33333	0.00148976800	
7.36667	0.00139117300	5.36667	0.00151428500	
7.40000	0.00138773500	5.40000	0.00154403100	
7.43333	0.00138422300	5.43333	0.00156763100	
7.46667	0.00138384200	5.46667	0.00158678600	
