t_caida	y_caida	t_ascenso	y_ascenso	r
12.50000	-0.00006340804	11.40000	-0.00061060440	0.00004283115
12.53333	-0.00007421939	11.43333	-0.00059892630	
12.56667	-0.00007533728	11.46667	-0.00059384590	
12.60000	-0.00008100114	11.50000	-0.00057655410	
12.63333	-0.00008629780	11.53333	-0.00055754920	
12.66667	-0.00009763065	11.56667	-0.00054403910	
12.70000	-0.00010372330	11.60000	-0.00053195680	
12.73333	-0.00010809990	11.63333	-0.00051098000	
12.76667	-0.00011366970	11.66667	-0.00049431350	
12.80000	-0.00011827220	11.70000	-0.00047610270	
12.83333	-0.00012273740	11.73333	-0.00045847680	
12.86667	-0.00012938970	11.86667	-0.00038198520	
12.90000	-0.00013457050	11.90000	-0.00036400640	
12.93333	-0.00014211380	11.93333	-0.00034708450	
12.96667	-0.00014725990	11.96667	-0.00033005210	
13.00000	-0.00015475640	12.00000	-0.00031259400	
13.03333	-0.00016137080	12.03333	-0.00029355680	
13.06667	-0.00016570280	12.06667	-0.00027685110	
13.10000	-0.00017172260	12.10000	-0.00025817130	
13.13333	-0.00017436500	12.30000	-0.00015174770	
13.16667	-0.00017888710	12.33333	-0.00013374420	
13.60000	-0.00025642080	12.36667	-0.00011856640	
13.63333	-0.00026118640	12.40000	-0.00010558810	
13.66667	-0.00026278090	12.43333	-0.00008766410	
13.70000	-0.00026774630	12.46667	-0.00006923736	
13.73333	-0.00027417000			
13.76667	-0.00028199840			
13.80000	-0.00028394090			
13.83333	-0.00028834120			
13.86667	-0.00029483840			
13.90000	-0.00029928950			
13.93333	-0.00030117330			
13.96667	-0.00030571820			
14.00000	-0.00031083520			
14.03333	-0.00031527340			
14.06667	-0.00031781590			
14.10000	-0.00032346260			
14.13333	-0.00032694060			
14.46667	-0.00038936360			
14.50000	-0.00039430090			
14.86667	-0.00046135290			
14.90000	-0.00046878830			
14.93333	-0.00047444570			
14.96667	-0.00048012850			
15.00000	-0.00048817670			
15.03333	-0.00049678460			
15.06667	-0.00050846130			
15.10000	-0.00051617050			
15.13333	-0.00052277730			
15.16667	-0.00052951930			
15.20000	-0.00053428000			
15.23333	-0.00054007760			
15.26667	-0.00054446760			
15.30000	-0.00055205660			
15.33333	-0.00056098910			
15.36667	-0.00057176710			
15.40000	-0.00057544720			
15.43333	-0.00058292820			
15.46667	-0.00059032920			
15.50000	-0.00059637560			
15.53333	-0.00060012640			
15.56667	-0.00060322280			
15.76667	-0.00066405860			
15.80000	-0.00066674820			
15.83333	-0.00066820550			
15.86667	-0.00067441120			
15.90000	-0.00067838880			
15.93333	-0.00068483730			
15.96667	-0.00068882690			
16.00000	-0.00070084820			
16.03333	-0.00070689290			
16.06667	-0.00071073630			
16.10000	-0.00071219680			
16.13333	-0.00072265150			
16.16667	-0.00072820830			
16.20000	-0.00073196040			
16.23333	-0.00073834050			
16.26667	-0.00074858100			
16.30000	-0.00075574740			
16.33333	-0.00076470210			
16.36667	-0.00077105520			
16.40000	-0.00077942440			
16.46667	-0.00079511100			
16.50000	-0.00080343720			
16.53333	-0.00081015970			
16.56667	-0.00081644410			
16.60000	-0.00082511420			
16.63333	-0.00082776900			
16.83333	-0.00088133560			
16.86667	-0.00088527190			
16.90000	-0.00089275420			
16.93333	-0.00089331700			
16.96667	-0.00090047920			
17.00000	-0.00090880000			
17.03333	-0.00091753540			
17.06667	-0.00092892770			
17.10000	-0.00093801870			
17.13333	-0.00093719960			
17.16667	-0.00093774810			
17.20000	-0.00094308980			
17.23333	-0.00094982280			
17.26667	-0.00096250660			
17.30000	-0.00097036470			
17.33333	-0.00097991130			
17.36667	-0.00098613960			
17.40000	-0.00099180790			
17.43333	-0.00099764150			
17.46667	-0.00100499400			
17.50000	-0.00100442600			
17.53333	-0.00102684300			
17.56667	-0.00102300500			
17.60000	-0.00102455800			
17.66667	-0.00104197600			
18.03333	-0.00112074000			
18.13333	-0.00115900700			
18.16667	-0.00115050100			
18.20000	-0.00115978400			
18.23333	-0.00117409000			
18.26667	-0.00118259600			
18.30000	-0.00118474600			
18.36667	-0.00119401100			
18.40000	-0.00119800000			
18.43333	-0.00120369800			
18.46667	-0.00121042800			
18.50000	-0.00121509900			
18.53333	-0.00122818400			
18.56667	-0.00123174500			
18.60000	-0.00123453700			
18.63333	-0.00124098200			
18.66667	-0.00124584200			
