t_caida	y_caida	t_ascenso	y_ascenso	r
10.26667	0.00015214760	8.33333	-0.00056983410	0.00004822636
10.30000	0.00014612470	8.36667	-0.00056867820	
10.33333	0.00014379480	8.43333	-0.00054131210	
10.36667	0.00013668540	8.46667	-0.00051828430	
10.40000	0.00012588520	8.50000	-0.00050376130	
10.43333	0.00011920760	8.53333	-0.00048808290	
10.46667	0.00011394630	8.56667	-0.00046963630	
10.50000	0.00010430310	8.60000	-0.00045606680	
10.53333	0.00009701110	8.76667	-0.00036152440	
10.56667	0.00009086880	8.80000	-0.00034262140	
10.60000	0.00008312657	8.83333	-0.00032090930	
10.63333	0.00007410351	8.86667	-0.00029802780	
10.66667	0.00006707384	8.90000	-0.00028111930	
10.70000	0.00006014047	8.93333	-0.00026636510	
10.73333	0.00005185279	8.96667	-0.00024623450	
10.76667	0.00004051635	9.00000	-0.00022559180	
10.80000	0.00003350763	9.03333	-0.00020520190	
10.83333	0.00002837163	9.06667	-0.00018716520	
11.13333	-0.00004072037	9.10000	-0.00016665540	
11.16667	-0.00004704247	9.13333	-0.00014701100	
11.20000	-0.00005497186	9.16667	-0.00012831570	
11.23333	-0.00006485056	9.20000	-0.00010580380	
11.26667	-0.00006934885	9.23333	-0.00008614062	
11.30000	-0.00007712035	9.26667	-0.00006565023	
11.33333	-0.00008282658	9.30000	-0.00004855218	
11.36667	-0.00008937076	9.43333	0.00003653399	
11.40000	-0.00009912756	9.46667	0.00005609434	
11.43333	-0.00010739990	9.50000	0.00007734433	
11.46667	-0.00011516970	9.53333	0.00009844397	
11.50000	-0.00012311570	9.56667	0.00011986950	
11.53333	-0.00012904350	9.60000	0.00013991380	
11.56667	-0.00013662600	9.63333	0.00015618490	
11.60000	-0.00014445970	9.76667	0.00023955680	
11.63333	-0.00015127110	9.80000	0.00025573400	
11.66667	-0.00015829000	9.83333	0.00025792710	
11.70000	-0.00016510580			
11.73333	-0.00017377100			
11.76667	-0.00018126020			
11.80000	-0.00018852070			
11.83333	-0.00019673850			
11.86667	-0.00020026640			
11.90000	-0.00021019360			
11.93333	-0.00021625190			
11.96667	-0.00022263690			
12.00000	-0.00023055610			
12.03333	-0.00023725690			
12.06667	-0.00024772340			
12.10000	-0.00025308710			
12.13333	-0.00026014810			
12.16667	-0.00026777870			
12.20000	-0.00027720900			
12.23333	-0.00028753440			
12.26667	-0.00029368760			
12.30000	-0.00030085720			
12.33333	-0.00031060400			
12.36667	-0.00031494190			
12.40000	-0.00032569290			
12.43333	-0.00033195230			
12.46667	-0.00033975750			
12.50000	-0.00034607670			
12.53333	-0.00035230570			
12.56667	-0.00036203190			
12.60000	-0.00037060320			
12.63333	-0.00037593080			
12.93333	-0.00045216640			
12.96667	-0.00045665660			
13.00000	-0.00046498890			
13.03333	-0.00047469850			
13.06667	-0.00047943510			
13.10000	-0.00048487580			
13.13333	-0.00049103610			
13.16667	-0.00050025140			
13.20000	-0.00050853790			
13.23333	-0.00051632770			
13.26667	-0.00052812360			
13.30000	-0.00053512890			
13.33333	-0.00054279210			
13.36667	-0.00054863580			
13.40000	-0.00055830880			
13.43333	-0.00056509640			
13.46667	-0.00057460440			
13.50000	-0.00058075620			
13.53333	-0.00058538630			
13.56667	-0.00058905150			
13.60000	-0.00058940380			
13.83333	-0.00065814950			
13.86667	-0.00066480740			
13.90000	-0.00067158660			
13.93333	-0.00067826880			
13.96667	-0.00068173680			
14.00000	-0.00068949050			
14.03333	-0.00069541880			
14.06667	-0.00070072530			
14.10000	-0.00070818720			
14.13333	-0.00071804530			
14.16667	-0.00072288210			
14.20000	-0.00072055570			
14.23333	-0.00071985910			
14.26667	-0.00073031710			
14.30000	-0.00069883850			
14.33333	-0.00067172060			
