t_caida	y_caida	t_ascenso	y_ascenso	r
15.53333	-0.00044514370	19.36667	-0.00124515200	0.00005352500
15.56667	-0.00044847610	19.40000	-0.00123911300	
15.60000	-0.00045472160	19.43333	-0.00123796300	
15.63333	-0.00046518650	19.46667	-0.00123226200	
15.66667	-0.00047368100	19.50000	-0.00123013400	
15.70000	-0.00047780540	19.53333	-0.00122394900	
15.73333	-0.00048756680	19.56667	-0.00122186000	
15.76667	-0.00049144120	19.60000	-0.00122185900	
15.80000	-0.00050185040	19.63333	-0.00121791000	
15.83333	-0.00050838900	19.66667	-0.00121554600	
15.86667	-0.00051495020	19.70000	-0.00121366000	
15.90000	-0.00052330210	19.73333	-0.00120746900	
15.93333	-0.00053121940	19.76667	-0.00120586700	
15.96667	-0.00054002260	19.80000	-0.00120375800	
16.00000	-0.00054961450	19.83333	-0.00120150000	
16.03333	-0.00055743220	19.86667	-0.00119731100	
16.06667	-0.00056597980	19.90000	-0.00119501700	
16.10000	-0.00057251220	19.93333	-0.00118974900	
16.13333	-0.00057697520	19.96667	-0.00118849600	
16.16667	-0.00057892520	20.00000	-0.00118430700	
16.46667	-0.00066136790	20.03333	-0.00118168800	
16.50000	-0.00066844970	20.06667	-0.00118010200	
16.53333	-0.00067634160	20.10000	-0.00117994000	
16.56667	-0.00068582880	20.13333	-0.00117557700	
16.60000	-0.00069414910	20.16667	-0.00117041600	
16.63333	-0.00070294320	20.20000	-0.00116592400	
16.66667	-0.00071043930	20.23333	-0.00116475200	
16.70000	-0.00071835190	20.26667	-0.00115976000	
16.73333	-0.00072593040	20.30000	-0.00115747100	
16.76667	-0.00073384970	20.33333	-0.00115511000	
16.80000	-0.00074028880	20.36667	-0.00115441400	
16.83333	-0.00075004910	20.40000	-0.00115506400	
16.86667	-0.00075746010	20.43333	-0.00114825200	
16.90000	-0.00076639400	20.46667	-0.00114572500	
16.93333	-0.00077496190	20.50000	-0.00114100000	
16.96667	-0.00078351370	20.53333	-0.00113934100	
17.00000	-0.00079062660	20.56667	-0.00113586200	
17.03333	-0.00079573270	20.60000	-0.00113420400	
17.30000	-0.00087439850	20.63333	-0.00113143300	
17.33333	-0.00088095870	20.66667	-0.00112401200	
17.36667	-0.00088892570	20.70000	-0.00112370300	
17.40000	-0.00089794830	20.73333	-0.00112045600	
17.43333	-0.00090732360	20.76667	-0.00111878600	
17.46667	-0.00091632600	20.80000	-0.00111533500	
17.50000	-0.00092350140			
17.53333	-0.00093234490			
17.56667	-0.00094135340			
17.60000	-0.00095182120			
17.63333	-0.00095947910			
17.66667	-0.00096725020			
17.70000	-0.00097641820			
17.73333	-0.00098440780			
17.76667	-0.00099333140			
17.80000	-0.00100289700			
17.83333	-0.00100927400			
17.86667	-0.00101808200			
17.90000	-0.00102611800			
18.13333	-0.00109205900			
18.16667	-0.00109880900			
18.20000	-0.00110565400			
18.23333	-0.00111167500			
18.26667	-0.00112057700			
18.30000	-0.00112785700			
18.33333	-0.00113836000			
18.36667	-0.00114603500			
18.40000	-0.00115492900			
18.43333	-0.00116164200			
18.46667	-0.00117514800			
18.50000	-0.00118340800			
18.53333	-0.00119009900			
18.56667	-0.00119794500			
18.60000	-0.00120787300			
18.63333	-0.00121447200			
18.66667	-0.00122036600			
18.70000	-0.00122794500			
18.73333	-0.00123728800			
18.76667	-0.00124625600			
