t_caida	y_caida	t_ascenso	y_ascenso	r
4.60000	0.00137971300	7.96667	-0.00055688980	0.00006289120
4.63333	0.00137454500	8.00000	-0.00053253780	
4.66667	0.00135948400	8.03333	-0.00050321310	
4.70000	0.00133829600	8.06667	-0.00048280520	
4.73333	0.00131786300	8.10000	-0.00046047740	
4.76667	0.00129436600	8.13333	-0.00044380820	
4.80000	0.00127049400	8.23333	-0.00035344510	
4.83333	0.00126474200	8.26667	-0.00032888870	
4.96667	0.00116988300	8.30000	-0.00030935370	
5.00000	0.00114683600	8.33333	-0.00028394600	
5.03333	0.00112779600	8.36667	-0.00026097610	
5.06667	0.00110868700	8.40000	-0.00024449910	
5.10000	0.00108657900	8.50000	-0.00015031910	
5.13333	0.00106859000	8.53333	-0.00012088000	
5.16667	0.00105995500	8.56667	-0.00010752070	
5.30000	0.00096946020	8.60000	-0.00008566108	
5.33333	0.00094885590	8.63333	-0.00005637281	
5.36667	0.00092684520	8.66667	-0.00003917408	
5.40000	0.00090569540	8.76667	0.00004922856	
5.43333	0.00088982630	8.80000	0.00006381642	
5.46667	0.00086898870	8.83333	0.00008806077	
5.50000	0.00085796280	8.86667	0.00011590600	
5.66667	0.00075133210	8.90000	0.00013335000	
5.70000	0.00073005460	8.93333	0.00015825660	
5.73333	0.00071263090	9.00000	0.00024382460	
5.76667	0.00068995660	9.03333	0.00024741710	
5.80000	0.00067114970	9.06667	0.00026833500	
5.83333	0.00065081220	9.10000	0.00029501410	
5.86667	0.00064989860	9.13333	0.00031413660	
5.96667	0.00056311090	9.16667	0.00033984370	
6.00000	0.00054289360	9.20000	0.00036175360	
6.03333	0.00052955390	9.30000	0.00044678010	
6.06667	0.00050651510	9.33333	0.00046292340	
6.10000	0.00048603950	9.36667	0.00048929380	
6.13333	0.00046649550	9.40000	0.00051791790	
6.16667	0.00045506760	9.43333	0.00054036700	
6.20000	0.00044947030	9.46667	0.00056378530	
6.30000	0.00036409080	9.56667	0.00064634730	
6.33333	0.00036301510	9.60000	0.00066688320	
6.36667	0.00033048430	9.63333	0.00069356430	
6.40000	0.00031941320	9.66667	0.00071459330	
6.43333	0.00029800770	9.70000	0.00074228870	
6.46667	0.00027794600	9.83333	0.00085389560	
6.50000	0.00025269880	9.86667	0.00087123780	
6.53333	0.00024930250	9.90000	0.00089787660	
6.63333	0.00016344540	9.93333	0.00092590620	
6.66667	0.00015720720	9.96667	0.00095111100	
6.70000	0.00013320950	10.00000	0.00097296580	
6.73333	0.00011783600	10.10000	0.00105770900	
6.76667	0.00010143990	10.13333	0.00107960000	
6.80000	0.00008202307	10.16667	0.00110865500	
6.83333	0.00006712324	10.20000	0.00113694500	
6.86667	0.00004865443	10.23333	0.00116067300	
7.00000	-0.00003842223	10.26667	0.00118027100	
7.03333	-0.00005409697	10.36667	0.00127063500	
7.06667	-0.00008165244	10.40000	0.00128954800	
7.10000	-0.00009459249	10.43333	0.00131695800	
7.13333	-0.00011182330	10.46667	0.00133847400	
7.16667	-0.00013717350			
7.20000	-0.00014841650			
7.23333	-0.00015927590			
7.26667	-0.00017463980			
7.33333	-0.00024132030			
7.36667	-0.00025134580			
7.40000	-0.00027093650			
7.43333	-0.00028972120			
7.46667	-0.00030456920			
7.50000	-0.00032846660			
7.53333	-0.00034431830			
7.56667	-0.00035683100			
7.66667	-0.00044196950			
7.70000	-0.00045328730			
7.73333	-0.00046543820			
7.76667	-0.00048506010			
7.80000	-0.00050428090			
7.83333	-0.00052332660			
7.86667	-0.00054127300			
7.90000	-0.00055636700			
