t_caida	y_caida	t_ascenso	y_ascenso	r
15.36667	0.00049455090	11.73333	-0.00067337090	0.00001949568
15.40000	0.00048880100	11.76667	-0.00065794630	
15.43333	0.00048515310	11.80000	-0.00064953230	
15.46667	0.00047872510	12.03333	-0.00056701630	
15.50000	0.00047458020	12.06667	-0.00055998530	
15.53333	0.00046979700	12.10000	-0.00055174850	
15.56667	0.00046916300	12.13333	-0.00053897930	
15.60000	0.00046196100	12.16667	-0.00052622560	
15.63333	0.00045850710	12.20000	-0.00051512240	
15.66667	0.00045058510	12.23333	-0.00050593310	
15.70000	0.00045042170	12.26667	-0.00049270230	
15.73333	0.00044473350	12.30000	-0.00048109810	
16.26667	0.00037278140	12.33333	-0.00046979380	
16.30000	0.00036917790	12.36667	-0.00045786020	
16.33333	0.00036502440	12.40000	-0.00044476740	
16.36667	0.00036128380	12.43333	-0.00043522070	
16.40000	0.00035688060	12.63333	-0.00036359720	
16.43333	0.00035191050	12.66667	-0.00035075940	
16.46667	0.00034830120	12.70000	-0.00034090040	
16.50000	0.00034436330	12.73333	-0.00032907750	
16.53333	0.00034090790	12.76667	-0.00031748540	
16.56667	0.00033520600	12.80000	-0.00030629690	
16.60000	0.00033115060	12.83333	-0.00029593570	
16.63333	0.00032646310	12.86667	-0.00028696860	
16.66667	0.00032140670	12.90000	-0.00027698510	
16.70000	0.00031687200	12.93333	-0.00026623500	
16.73333	0.00031204290	12.96667	-0.00025234400	
16.76667	0.00030675220	13.00000	-0.00024264780	
16.80000	0.00030498270	13.26667	-0.00014729810	
16.83333	0.00029951930	13.30000	-0.00013871340	
16.86667	0.00029555770	13.33333	-0.00012728620	
16.90000	0.00029086500	13.36667	-0.00011312310	
16.93333	0.00029017140	13.40000	-0.00010171920	
16.96667	0.00028441710	13.43333	-0.00009106350	
17.00000	0.00028075060	13.46667	-0.00007659040	
17.03333	0.00027527060	13.50000	-0.00006614012	
17.06667	0.00027102040	13.53333	-0.00005314351	
17.10000	0.00026663420	13.56667	-0.00003945588	
17.13333	0.00026279370	13.60000	-0.00002876775	
17.16667	0.00025843810	13.80000	0.00004127794	
17.20000	0.00025316790	13.83333	0.00005367545	
17.23333	0.00025078390	13.86667	0.00006477472	
17.26667	0.00024472640	13.90000	0.00007483861	
17.83333	0.00016998820	13.93333	0.00008685855	
17.86667	0.00016484690	13.96667	0.00009871336	
17.90000	0.00016090430	14.00000	0.00010953720	
17.93333	0.00015637500	14.03333	0.00011963010	
17.96667	0.00015235540	14.06667	0.00012939500	
18.00000	0.00014632340	14.10000	0.00014124850	
18.03333	0.00014424110	14.13333	0.00015209000	
18.06667	0.00013823120	14.16667	0.00016249650	
18.10000	0.00013546780	14.20000	0.00017319340	
18.13333	0.00013123550	14.23333	0.00018046740	
18.16667	0.00012476640	14.43333	0.00024890170	
18.20000	0.00012226860	14.46667	0.00025902390	
18.23333	0.00012032650	14.50000	0.00026803090	
18.26667	0.00011816180	14.53333	0.00028038140	
18.30000	0.00011237210	14.56667	0.00029010540	
18.33333	0.00011012160	14.60000	0.00030359430	
18.36667	0.00010574700	14.63333	0.00031370640	
18.40000	0.00010165450	14.66667	0.00032684080	
18.43333	0.00009587204	14.70000	0.00033580770	
18.46667	0.00008927996	14.73333	0.00034809360	
18.50000	0.00008375936	14.76667	0.00036086410	
18.53333	0.00008233435	14.80000	0.00037422510	
18.56667	0.00007961479	15.03333	0.00045339580	
18.60000	0.00007707096	15.06667	0.00046334990	
18.63333	0.00007164627	15.10000	0.00047323360	
18.66667	0.00006778780	15.13333	0.00048691570	
18.70000	0.00006521068	15.16667	0.00049632060	
18.73333	0.00006274774	15.20000	0.00050382110	
18.76667	0.00006009285	15.23333	0.00051631700	
18.80000	0.00005696621			
18.83333	0.00005553900			
18.86667	0.00005325801			
