t_caida	y_caida	t_ascenso	y_ascenso	r
7.01667	0.00180085000	13.73833	0.00084783510	0.00003548912
7.03333	0.00179850900	13.75333	0.00085010680	
7.05000	0.00179209600	13.77000	0.00085173840	
7.06500	0.00178990400	13.78667	0.00086424930	
7.08167	0.00178789200	13.82000	0.00086867360	
7.09833	0.00178329400	13.83667	0.00087060580	
7.11500	0.00178280500	13.85167	0.00087359020	
7.13167	0.00178124600	13.86833	0.00087572000	
7.14833	0.00177775700	13.88500	0.00088251630	
7.16333	0.00177655500	13.90167	0.00088568910	
7.18000	0.00177355600	13.91833	0.00089035510	
7.19667	0.00177096400	13.93500	0.00089495510	
7.21333	0.00177020900	13.95000	0.00089973600	
7.23000	0.00176712900	13.96667	0.00090387740	
7.24667	0.00176511900	13.98333	0.00091308230	
7.26167	0.00176303400	14.00000	0.00091847380	
7.27833	0.00175695100	14.01667	0.00092722860	
7.29500	0.00175513300	14.03333	0.00092960340	
7.31167	0.00175409800	14.05000	0.00093226120	
7.32833	0.00175203300	14.06500	0.00093524670	
7.34500	0.00175019300	14.08167	0.00094043640	
7.36000	0.00174667800	14.09833	0.00094313540	
7.37667	0.00174489700	14.11500	0.00095035110	
7.39333	0.00174161600	14.13167	0.00095495590	
7.41000	0.00174212100	14.14833	0.00095989790	
7.42667	0.00173742800	14.16333	0.00096557690	
7.44333	0.00173518100	14.18000	0.00097606830	
7.45833	0.00173212800	14.19667	0.00098008670	
7.47500	0.00173238000	14.21333	0.00098041700	
7.49167	0.00173132800	14.42667	0.00104674800	
7.50833	0.00172781500	14.44333	0.00105087200	
7.52500	0.00172313700	14.45833	0.00105502300	
7.54167	0.00171858900	14.47500	0.00105821600	
7.55667	0.00171541300	14.49167	0.00106697200	
7.57333	0.00171276300	14.50833	0.00107101800	
7.59000	0.00170900600	14.52500	0.00107670600	
7.62333	0.00170820400	14.54167	0.00108079900	
7.64000	0.00170675900	14.55667	0.00108420100	
7.65500	0.00170403700	14.57333	0.00108570400	
7.67167	0.00170077100	14.59000	0.00109130500	
7.68833	0.00169890500	14.60667	0.00109521100	
7.72167	0.00169710500	14.62333	0.00110335000	
7.73833	0.00169586600	14.64000	0.00110696400	
7.75333	0.00168846800	14.65500	0.00111280200	
7.77000	0.00168618500	14.67167	0.00111625400	
8.26167	0.00159894000	14.68833	0.00111942100	
8.29500	0.00159198300	14.70500	0.00112621900	
8.31167	0.00158662700	14.72167	0.00113063600	
8.32833	0.00158612400	14.73833	0.00113456100	
8.34500	0.00158285200	14.75333	0.00113816300	
8.36000	0.00158026300	14.77000	0.00114206600	
8.37667	0.00157595600	14.78667	0.00114493700	
8.39333	0.00157026900	14.82000	0.00115037800	
8.41000	0.00156595700	14.83667	0.00115745000	
8.42667	0.00156535500	14.85167	0.00116151900	
8.44333	0.00155949200	14.86833	0.00116503200	
8.45833	0.00155614300	14.88500	0.00117210800	
8.47500	0.00155288400	14.90167	0.00117886400	
8.49167	0.00155293200	14.91833	0.00118226300	
8.50833	0.00154662300	14.93500	0.00118547700	
8.52500	0.00154669200	14.95000	0.00118686000	
8.54167	0.00154571700	15.14833	0.00125443400	
8.55667	0.00153867200	15.16333	0.00125588600	
8.57333	0.00153934600	15.18000	0.00126256500	
8.59000	0.00152951800	15.19667	0.00126730400	
8.60667	0.00152878500	15.21333	0.00127169700	
8.62333	0.00152458300	15.23000	0.00127614700	
8.64000	0.00152588200	15.24667	0.00127941000	
8.65500	0.00152890400	15.26167	0.00128396600	
8.67167	0.00152076200	15.27833	0.00128799900	
8.68833	0.00151564700	15.29500	0.00129246300	
8.72167	0.00151117800	15.31167	0.00129755000	
8.73833	0.00150923800	15.32833	0.00130454700	
8.75333	0.00150673500	15.34500	0.00130882900	
8.77000	0.00150426800	15.36000	0.00131298000	
8.78667	0.00150430600	15.37667	0.00131887000	
8.80333	0.00149907200	15.39333	0.00132434500	
8.82000	0.00149491600	15.41000	0.00132955000	
8.83667	0.00149289400	15.42667	0.00133571000	
8.85167	0.00149149600	15.44333	0.00134136500	
8.86833	0.00148881700	15.45833	0.00134713800	
8.88500	0.00148397700	15.47500	0.00135265700	
8.90167	0.00148219200	15.49167	0.00135851300	
8.91833	0.00148271900	15.50833	0.00136582400	
8.93500	0.00147938000	15.52500	0.00137013600	
8.95000	0.00147735300	15.54167	0.00137529400	
8.96667	0.00147642100	15.55667	0.00138188400	
8.98333	0.00147344300	15.57333	0.00138630200	
9.00000	0.00147117700	15.59000	0.00139014200	
9.01667	0.00147055600	15.60667	0.00139341200	
9.03333	0.00147072300	15.62333	0.00139689300	
9.05000	0.00147082900	15.86833	0.00146609400	
9.41000	0.00139627300	15.88500	0.00147086900	
9.42667	0.00139532400	15.90167	0.00147429000	
9.44333	0.00139662000	15.91833	0.00147936800	
9.45833	0.00139526200	15.93500	0.00148287400	
9.47500	0.00139366800	15.95000	0.00148870500	
9.49167	0.00139280600	15.96667	0.00149206800	
9.50833	0.00138639800	15.98333	0.00149656700	
9.52500	0.00138100600	16.00000	0.00150259300	
9.54167	0.00137918300	16.01667	0.00150700400	
9.55667	0.00137712800	16.03333	0.00151224500	
9.57333	0.00137342000	16.05000	0.00151785500	
9.59000	0.00137081100	16.06500	0.00152305900	
9.60667	0.00136883900	16.08167	0.00153164400	
9.62333	0.00136403000	16.09833	0.00153675200	
9.64000	0.00136075500	16.11500	0.00154242500	
9.65500	0.00135750600	16.13167	0.00154508200	
9.67167	0.00135224900	16.14833	0.00155101000	
9.68833	0.00135119300	16.16333	0.00155453500	
9.72167	0.00135072600	16.18000	0.00156088300	
9.73833	0.00134787400	16.19667	0.00156479100	
9.75333	0.00134481200	16.21333	0.00157047300	
9.77000	0.00134429100	16.23000	0.00157510300	
9.78667	0.00133700000	16.24667	0.00158057100	
9.80333	0.00133532500	16.26167	0.00158683800	
9.82000	0.00133254700	16.27833	0.00159215800	
9.83667	0.00133214000	16.29500	0.00159864500	
9.85167	0.00132946300	16.31167	0.00160368900	
9.86833	0.00132596500	16.32833	0.00161032200	
