t_caida	y_caida	t_ascenso	y_ascenso	r
15.33333	0.00098032090	17.96667	0.00051236990	0.00004721015
15.36667	0.00097971810	18.00000	0.00051438090	
15.40000	0.00097740180	18.03333	0.00051894410	
15.43333	0.00097342170	18.06667	0.00052151580	
15.46667	0.00096840600	18.10000	0.00052455430	
15.50000	0.00096296990	18.13333	0.00052553210	
15.53333	0.00095626790	18.16667	0.00053012990	
15.56667	0.00095209200	18.20000	0.00053442230	
15.60000	0.00094515040	18.23333	0.00053959320	
15.63333	0.00093858480	18.26667	0.00054218250	
15.66667	0.00092796640	18.30000	0.00054575090	
15.70000	0.00092307570	18.33333	0.00054914990	
15.73333	0.00091813900	18.36667	0.00055425440	
15.76667	0.00090975970	19.03333	0.00064139310	
15.80000	0.00090109790	19.06667	0.00064921900	
15.83333	0.00089732840	19.10000	0.00065218610	
15.86667	0.00088538970	19.13333	0.00065324090	
15.90000	0.00088207130	19.16667	0.00065728000	
15.93333	0.00087361910	19.20000	0.00066327380	
15.96667	0.00086830300	19.23333	0.00066563430	
16.00000	0.00086120890	19.26667	0.00067086020	
16.03333	0.00085610650	19.30000	0.00067698600	
16.60000	0.00075217120	19.33333	0.00068059880	
16.63333	0.00074653480	19.36667	0.00068301980	
16.66667	0.00073938440	19.40000	0.00068595280	
16.70000	0.00073569220	19.43333	0.00069142720	
16.73333	0.00072951780	19.46667	0.00069610000	
16.76667	0.00072349900	19.50000	0.00070111280	
16.80000	0.00071626530	19.53333	0.00070571150	
16.83333	0.00070837720	19.56667	0.00070895400	
16.86667	0.00070178110	19.60000	0.00070978720	
16.90000	0.00069551840	19.63333	0.00071816500	
16.93333	0.00068852930	19.66667	0.00072268200	
16.96667	0.00068497860	19.70000	0.00072741900	
17.00000	0.00067798480	19.73333	0.00073238830	
17.03333	0.00067104500	19.76667	0.00073635440	
17.06667	0.00066336550	19.80000	0.00074330650	
17.10000	0.00065627200	19.83333	0.00074312210	
17.13333	0.00065039620	19.86667	0.00074860220	
17.73333	0.00054194380	19.90000	0.00074840390	
17.76667	0.00053789640	19.93333	0.00075468310	
17.80000	0.00053355640	19.96667	0.00075811700	
17.83333	0.00052923590	20.00000	0.00075926470	
17.86667	0.00051995190			
17.90000	0.00051582720			
17.93333	0.00050537540			
