t_caida	y_caida	t_ascenso	y_ascenso	r
10.46667	-0.00072930020	12.76667	-0.00170743700	0.00005412065
10.50000	-0.00074158280	12.80000	-0.00169198600	
10.53333	-0.00075378430	12.83333	-0.00167064500	
10.56667	-0.00077135140	12.86667	-0.00164955000	
10.60000	-0.00078096950	12.90000	-0.00163294900	
10.63333	-0.00078535540	12.93333	-0.00162029600	
10.76667	-0.00086465760	12.96667	-0.00160134800	
10.80000	-0.00087312230	13.00000	-0.00158488200	
10.83333	-0.00088862060	13.03333	-0.00156316600	
10.86667	-0.00090245780	13.06667	-0.00154448000	
10.90000	-0.00091722260	13.10000	-0.00152096700	
10.93333	-0.00093232850	13.16667	-0.00148314000	
10.96667	-0.00094514760	13.20000	-0.00146188800	
11.00000	-0.00096215680	13.23333	-0.00144440400	
11.03333	-0.00097904730	13.26667	-0.00142309900	
11.06667	-0.00099026550	13.30000	-0.00140571800	
11.10000	-0.00099902160	13.33333	-0.00138521000	
11.13333	-0.00100662400	13.36667	-0.00136529000	
11.30000	-0.00109069800	13.40000	-0.00134354600	
11.33333	-0.00110561500	13.43333	-0.00132434500	
11.36667	-0.00112155400	13.46667	-0.00130318000	
11.40000	-0.00113450900	13.50000	-0.00128081200	
11.43333	-0.00114856400	13.53333	-0.00125942700	
11.46667	-0.00116238500	13.56667	-0.00124066100	
11.50000	-0.00117692900	13.60000	-0.00122121800	
11.53333	-0.00119202700	13.63333	-0.00120009600	
11.56667	-0.00120463900	13.66667	-0.00118047100	
11.60000	-0.00121877100	13.70000	-0.00116348500	
11.63333	-0.00123343000	13.73333	-0.00114335700	
11.66667	-0.00124874500	13.76667	-0.00112487900	
11.70000	-0.00126336200	13.80000	-0.00110512300	
11.73333	-0.00127803000	13.83333	-0.00108557800	
11.76667	-0.00129351300	13.96667	-0.00100261600	
11.80000	-0.00131002900	14.00000	-0.00098848120	
11.83333	-0.00132177500	14.03333	-0.00096712820	
11.86667	-0.00133743900	14.06667	-0.00094841890	
11.90000	-0.00135065500	14.10000	-0.00092921460	
11.93333	-0.00136496100	14.13333	-0.00090922810	
11.96667	-0.00138084200	14.16667	-0.00088791870	
12.00000	-0.00139894800	14.20000	-0.00087135230	
12.03333	-0.00141640500	14.23333	-0.00085902450	
12.06667	-0.00143060800	14.33333	-0.00079051730	
12.10000	-0.00144269700	14.36667	-0.00077809390	
12.13333	-0.00145735800	14.40000	-0.00075929240	
12.16667	-0.00147209000	14.43333	-0.00073927110	
12.30000	-0.00154084600	14.46667	-0.00072139600	
12.33333	-0.00155558800	14.50000	-0.00070360790	
12.36667	-0.00157295700	14.53333	-0.00068466280	
12.40000	-0.00159028200	14.56667	-0.00066614340	
12.43333	-0.00160579200	14.60000	-0.00065092650	
12.46667	-0.00162155100	14.73333	-0.00057268610	
12.50000	-0.00163847400	14.76667	-0.00055682140	
12.53333	-0.00165208800	14.80000	-0.00053394130	
12.56667	-0.00166410100	14.83333	-0.00051928740	
12.60000	-0.00167856600	14.86667	-0.00049835530	
12.63333	-0.00168929900	14.90000	-0.00047923400	
12.66667	-0.00169964800	14.93333	-0.00046284320	
12.70000	-0.00170557900	14.96667	-0.00044473970	
